STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-08,,2595,539,21,17,0,0,0,0,0,31,1,72,0,0,3.51,92,0,0,12.25,,0,82.4,86.2,78.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-09,,3073,478,18,13,0,0,0,0,0,30,0,71,0,0,4.36,88,0,0,17.09,,0,80.9,85,76.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-10,,3523,450,12,6,0,0,0,0,0,31,0,68,0,0,0.32,89,0,0,1.48,,0,79.5,83,76,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-11,,3745,222,8,6,0,0,0,0,0,30,0,56,0,0,0.98,84,0,0,2.09,,0,72.4,78.2,66.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-12,,3934,189,3,1,0,0,0,0,0,26,0,40,0,0,0.2,81,65,65,0.31,,0,69,74.8,63.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-01,,182,182,3,3,0,0,0,0,0,25,0,38,0,0,0.63,84,124,59,1.05,,0,69,74.3,63.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-02,,447,265,13,5,0,0,0,0,0,28,0,57,0,0,1.18,88,125,0,2.44,,0,74.4,79.1,69.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-03,,752,304,11,8,0,0,0,0,0,30,0,56,0,0,1.38,85,128,4,3.63,,0,74.7,79.1,70.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-04,,1134,382,8,7,0,0,0,0,0,30,2,66,0,0,1.55,91,128,0,3.82,,0,77.7,81.5,74,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-05,,1503,370,14,8,0,0,0,0,0,31,0,66,0,0,3.63,87,128,0,7.65,,0,76.9,80.3,73.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-06,,1996,492,11,11,0,0,0,0,0,30,0,71,0,0,3.17,89,128,0,12.16,,0,81.4,85.2,77.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-07,,2565,570,11,4,0,0,0,0,0,31,2,73,0,0,0.57,90,0,0,1.42,,0,83.4,87.4,79.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-08,,3123,558,14,9,0,0,0,0,0,31,3,67,0,0,1.2,91,0,0,5.12,,0,83,87.3,78.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-09,,3654,531,9,5,0,0,0,0,0,30,0,74,0,0,1.13,89,0,0,3.64,,0,82.7,86.4,79,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-10,,4055,401,15,6,0,0,0,0,0,31,0,61,0,0,2.35,86,0,0,5.74,,0,77.9,81.8,74,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-11,,4385,330,12,11,0,0,0,0,0,30,0,58,0,0,1.64,83,0,0,6.61,,0,76,79.1,72.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1982-12,,4637,252,6,2,0,0,0,0,0,30,0,47,0,0,0.32,82,16,16,0.69,,0,72.6,76.4,68.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-01,,128,128,11,5,0,0,0,0,0,25,0,47,0,0,2.57,83,52,36,7,,0,68,73.7,62.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-02,,231,104,12,8,0,0,0,0,0,27,0,52,0,0,1.95,82,68,16,8.78,,0,68.1,73.8,62.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-03,,362,131,8,6,0,0,0,0,0,27,0,48,0,0,1.63,84,96,28,4.24,,0,68.3,74.3,62.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-04,,603,241,6,5,0,0,0,0,0,30,0,58,0,0,1.08,85,96,0,2.29,,0,73,78.1,67.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-05,,1009,406,3,2,0,0,0,0,0,31,0,66,0,0,1.1,87,96,0,1.5,,0,78.1,81.5,74.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-06,,1476,467,21,10,0,0,0,0,0,30,0,70,0,0,3.67,87,96,0,14.36,,0,80.6,84.8,76.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-07,,2059,582,11,6,0,0,0,0,0,31,4,75,0,0,0.99,94,0,0,2.56,,0,83.8,87.6,80,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-08,,2639,580,17,8,0,0,0,0,0,31,7,72,0,0,2.43,96,0,0,6.76,,0,83.7,88.5,78.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-09,,3155,516,19,9,0,0,0,0,0,30,1,73,0,0,1.1,91,0,0,4.22,,0,82.2,86.3,78,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-10,,3620,465,11,8,0,0,0,0,0,31,0,71,0,0,0.63,88,0,0,2.79,,0,80,83.3,76.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-11,,3896,276,12,6,0,0,0,0,0,30,0,56,0,0,1.46,84,1,1,4.15,,0,74.2,78.9,69.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1983-12,,4139,243,9,7,0,0,0,0,0,28,0,34,0,0,1.11,84,60,59,4.51,,0,71,76.3,65.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-01,,137,137,2,0,0,0,0,0,0,29,0,48,0,0,0.08,84,94,34,0.11,,0,68.3,75.3,61.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-02,,294,157,5,5,0,0,0,0,0,25,0,49,0,0,0.73,83,123,29,1.55,,0,69.4,74.6,64.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-03,,503,209,5,3,0,0,0,0,0,29,0,46,0,0,2.28,85,143,20,4.07,,0,71.1,76.2,66,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-04,,780,277,7,5,0,0,0,0,0,30,0,59,0,0,2.1,88,143,0,3.08,,0,74.2,78.8,69.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-05,,1187,407,12,8,0,0,0,0,0,31,0,67,0,0,6.11,86,143,0,17.45,,0,78.1,81.6,74.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-06,,1645,457,13,8,0,0,0,0,0,30,3,66,0,0,3.12,94,143,0,7.81,,0,80.2,84.5,76,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-07,,2172,527,11,6,0,0,0,0,0,31,0,72,0,0,2.5,88,0,0,5.09,,0,82,85.7,78.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-08,,2735,564,12,3,0,0,0,0,0,31,4,73,0,0,1.65,95,0,0,3.11,,0,83.2,87.1,79.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-09,,3209,474,17,11,0,0,0,0,0,30,0,71,0,0,2.26,89,0,0,9.84,,0,80.8,84.8,76.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-10,,3636,427,12,6,0,0,0,0,0,31,0,72,0,0,0.2,83,0,0,1.09,,0,78.8,81.5,76,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-11,,3881,245,11,7,0,0,0,0,0,29,0,51,0,0,0.82,85,6,6,2.93,,0,73,77.7,68.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1984-12,,4133,252,6,0,0,0,0,0,0,30,0,49,0,0,0.08,85,16,11,0.32,,0,72.8,76.6,69,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-01,,83,83,4,1,0,0,0,0,0,25,0,34,0,0,0.13,80,104,88,0.25,,0,64.9,72.7,57,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-02,,252,168,3,0,0,0,0,0,0,22,0,46,0,0,0.09,83,143,39,0.14,,0,69.6,73.9,65.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-03,,508,256,7,2,0,0,0,0,0,30,0,57,0,0,1.06,87,145,2,1.54,,0,73.2,77.3,69.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-04,,795,287,9,6,0,0,0,0,0,29,1,54,0,0,0.66,93,149,4,2.18,,0,74.4,78.5,70.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-06,,,513,11,5,0,0,0,0,0,30,7,67,0,0,1.15,97,,0,4.03,,0,82.1,87.7,76.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-07,,,492,15,11,0,0,0,0,0,31,1,69,0,0,2.05,92,0,0,8.77,,0,80.9,86,75.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-08,,,549,15,10,0,0,0,0,0,31,2,70,0,0,0.44,91,0,0,2.94,,0,82.7,87.8,77.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-09,,,458,14,8,0,0,0,0,0,30,1,67,0,0,2.88,92,0,0,7.38,,0,80.3,85.3,75.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-10,,,493,15,5,0,0,0,0,0,31,0,70,0,0,1.94,89,0,0,4.11,,0,80.9,84.8,77.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-11,,,358,8,6,0,0,0,0,0,30,0,61,0,0,0.57,87,0,0,2.18,,0,76.9,80.5,73.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1985-12,,,154,10,6,0,0,0,0,0,24,0,41,0,0,1.52,83,55,55,3.44,,0,68.2,74,62.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-01,,130,130,10,6,0,0,0,0,0,26,0,38,0,0,1.47,82,102,47,4.91,,0,67.7,73.8,61.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-02,,320,190,6,3,0,0,0,0,0,26,0,51,0,0,0.83,86,117,15,1.25,,0,71.2,76.8,65.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-03,,474,154,12,9,0,0,0,0,0,27,0,42,0,0,2.37,82,159,42,7.91,,0,68.6,74.2,63,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-04,,713,239,2,2,0,0,0,0,0,30,0,58,0,0,0.5,86,159,0,0.62,,0,73,78.6,67.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-05,,1105,392,7,4,0,0,0,0,0,31,1,65,0,0,2.08,90,159,0,3.02,,0,77.7,81.3,74,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-06,,1557,451,19,11,0,0,0,0,0,30,0,67,0,0,1.83,86,159,0,8.61,,0,80,84.4,75.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-07,,2107,550,9,5,0,0,0,0,0,31,2,72,0,0,0.46,90,0,0,1.51,,0,82.7,87.1,78.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-08,,2650,543,17,9,0,0,0,0,0,31,1,71,0,0,0.51,90,0,0,2.78,,0,82.5,87.1,77.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-09,,3168,518,11,10,0,0,0,0,0,30,1,72,0,0,2.79,90,0,0,10.65,,0,82.3,86.3,78.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-10,,3644,475,11,3,0,0,0,0,0,31,0,67,0,0,0.47,87,0,0,1.11,,0,80.3,84.1,76.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-11,,4062,418,9,6,0,0,0,0,0,30,0,70,0,0,3.28,87,0,0,6.18,,0,78.9,82.3,75.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1986-12,,4324,262,12,9,0,0,0,0,0,31,0,61,0,0,2.15,84,0,0,5.09,,0,73.5,77.9,69.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-01,,129,129,5,2,0,0,0,0,0,23,0,46,0,0,1.75,84,67,67,2.2,,0,67,73.5,60.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-02,,294,164,8,3,0,0,0,0,0,26,0,49,0,0,4.41,81,80,14,5.3,,0,70.4,75.3,65.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-03,,490,196,8,8,0,0,0,0,0,30,0,51,0,0,0.86,81,87,7,3.34,,0,71.1,75.8,66.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-04,,671,181,1,1,0,0,0,0,0,26,0,46,0,0,1.4,85,118,30,1.4,,0,70,77,63.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-05,,1044,374,15,9,0,0,0,0,0,31,0,66,0,0,7.08,82,118,0,13.35,,0,77.1,80.9,73.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-06,,1561,516,8,6,0,0,0,0,0,30,3,71,0,0,1.31,92,118,0,3.3,,0,82.2,85.9,78.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-07,,2143,582,10,7,0,0,0,0,0,31,3,72,0,0,0.77,91,0,0,2.58,,0,83.8,87.7,79.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-08,,2755,612,10,6,0,0,0,0,0,31,4,73,0,0,2.53,95,0,0,3.97,,0,84.7,88.6,80.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-09,,3291,536,17,12,0,0,0,0,0,30,2,75,0,0,2.46,91,0,0,8.1,,0,82.9,87.2,78.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-10,,3667,376,11,7,0,0,0,0,0,31,0,64,0,0,2.76,88,0,0,6.15,,0,77.1,81.8,72.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-11,,3994,327,14,9,0,0,0,0,0,30,0,55,0,0,1.08,88,2,2,3.15,,0,75.8,80.5,71.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1987-12,,4173,179,6,2,0,0,0,0,0,28,0,48,0,0,1.1,80,29,26,1.3,,0,69.9,74.8,65,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-01,,116,116,12,6,0,0,0,0,0,24,0,46,0,0,0.59,79,70,41,2.31,,0,67.4,72.4,62.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-02,,223,107,5,4,0,0,0,0,0,22,0,44,0,0,0.68,80,113,43,1.06,,0,67.2,72.7,61.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-03,,401,178,5,4,0,0,0,0,0,26,0,44,0,0,1.89,82,148,34,2.56,,0,69.6,74.4,64.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-04,,701,300,4,2,0,0,0,0,0,30,0,59,0,0,0.68,88,148,0,1.18,,0,75,80.5,69.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-05,,1073,372,12,9,0,0,0,0,0,31,1,63,0,0,1.81,91,148,0,6.81,,0,77,81.1,72.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-06,,1540,467,15,11,0,0,0,0,0,30,0,67,0,0,1.9,89,148,0,7.51,,0,80.6,84.4,76.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-07,,2063,523,18,10,0,0,0,0,0,31,1,72,0,0,0.83,92,0,0,3.98,,0,81.9,86.6,77.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-08,,2606,543,20,12,0,0,0,0,0,31,0,72,0,0,2.87,88,0,0,8.73,,0,82.5,86.5,78.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-09,,3141,535,6,3,0,0,0,0,0,30,0,74,0,0,0.2,89,0,0,0.56,,0,82.8,86.3,79.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-10,,3558,418,7,4,0,0,0,0,0,31,0,69,0,0,0.32,88,0,0,1,,0,78.5,82.4,74.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-11,,3901,343,9,5,0,0,0,0,0,30,0,61,0,0,0.89,86,0,0,2.31,,0,76.4,80,72.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1988-12,,4102,201,4,1,0,0,0,0,0,28,0,44,0,0,0.3,80,31,31,0.4,,0,70.5,75.3,65.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-01,,254,254,2,1,0,0,0,0,0,31,0,54,0,0,0.15,83,34,3,0.17,,0,73.1,76.9,69.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-02,,450,196,2,2,0,0,0,0,0,24,0,38,0,0,0.76,80,90,56,0.96,,0,70,74.9,65.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-03,,686,236,8,4,0,0,0,0,0,29,0,48,0,0,0.68,81,112,22,1.65,,0,71.9,76.5,67.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-04,,1000,314,7,5,0,0,0,0,0,30,0,65,0,0,2.37,84,112,0,3.33,,0,75.5,80,70.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-05,,1442,442,8,3,0,0,0,0,0,31,1,63,0,0,0.75,90,112,0,1.55,,0,79.3,83.9,74.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-06,,1937,494,12,8,0,0,0,0,0,30,2,71,0,0,2.17,90,112,0,6.54,,0,81.5,85.5,77.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-07,,2474,537,13,9,0,0,0,0,0,31,1,71,0,0,0.69,90,0,0,3.15,,0,82.3,87.4,77.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-08,,3035,561,11,8,0,0,0,0,0,31,3,73,0,0,0.76,90,0,0,3.04,,0,83.1,88.4,77.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-09,,3556,521,12,6,0,0,0,0,0,30,2,71,0,0,0.8,93,0,0,2.85,,0,82.4,87.3,77.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-10,,3959,404,9,6,0,0,0,0,0,31,0,54,0,0,1.6,88,2,2,4.01,,0,78,83.2,72.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-11,,4280,320,8,4,0,0,0,0,0,30,0,55,0,0,0.89,86,3,1,1.48,,0,75.6,79.8,71.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1989-12,,4424,144,9,4,0,0,0,1,0,22,0,32,0,0,0.4,84,75,72,1.17,,0,66.9,74,59.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-01,,296,296,4,1,0,0,0,0,0,30,0,51,0,0,1.34,84,82,7,1.39,,0,74.3,78.3,70.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-02,,539,243,3,2,0,0,0,0,0,27,0,56,0,0,0.23,82,87,4,0.41,,0,73.5,77.6,69.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-03,,792,253,6,3,0,0,0,0,0,31,0,61,0,0,0.77,82,87,0,1.69,,0,73.1,77,69.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-04,,1080,288,7,3,0,0,0,0,0,30,0,57,0,0,3.96,85,87,0,6.62,,0,74.6,79,70.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-05,,1503,423,10,9,0,0,0,0,0,31,1,71,0,0,1.1,90,87,0,5.31,,0,78.7,82.7,74.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-06,,2016,513,9,6,0,0,0,0,0,30,2,71,0,0,0.77,91,87,0,2.14,,0,82.1,86.7,77.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-07,,2558,542,15,11,0,0,0,0,0,31,5,71,0,0,1.03,96,0,0,4.16,,0,82.5,87.8,77.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-08,,3129,571,15,7,0,0,0,0,0,31,8,73,0,0,0.69,91,0,0,2.69,,0,83.4,88.4,78.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-09,,3667,538,11,8,0,0,0,0,0,30,3,71,0,0,0.96,93,0,0,3.52,,0,82.9,87.2,78.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-10,,4124,457,15,8,0,0,0,0,0,31,1,57,0,0,0.53,90,0,0,2.26,,0,79.7,84.1,75.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1990-11,,4418,294,5,3,0,0,0,0,0,30,0,57,0,0,0.33,85,0,0,0.86,,0,74.8,78.7,70.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-01,,256,256,8,3,0,0,0,0,0,31,0,58,0,0,0.42,84,,1,0.94,,0,73.2,77.2,69.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-02,,428,172,4,3,0,0,0,0,0,26,0,42,0,0,0.66,83,,26,1.35,,0,70.2,75.6,64.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-03,,709,281,8,4,0,0,0,0,0,29,0,52,0,0,1.36,86,,7,2.5,,0,73.8,78.7,68.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-04,,1069,360,13,9,0,0,0,0,0,30,0,65,0,0,1.22,88,,0,4.03,,0,77,81.1,72.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-05,,1538,468,6,4,0,0,0,0,0,31,0,73,0,0,0.6,86,,0,1.3,,0,80.1,83.3,76.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1991-06,,2042,505,17,12,0,0,0,0,0,30,2,71,0,0,2.48,92,,0,8.59,,0,81.8,86.7,76.9,,,,,
